time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-01T19:45:00.0000000Z,2021-08-01T20:00:00.0000000Z,2021-08-01T19:45:08.3713510Z,2021-08-01T19:59:40.4261540Z,8349.8,8375.2,8327.1,8354.9,15.689,139
2021-08-01T20:00:00.0000000Z,2021-08-01T20:15:00.0000000Z,2021-08-01T20:00:14.4865390Z,2021-08-01T20:14:47.9525720Z,8357.4,8454.7,8341.9,8446.8,29.528,162
2021-08-01T20:15:00.0000000Z,2021-08-01T20:30:00.0000000Z,2021-08-01T20:15:31.5136190Z,2021-08-01T20:29:41.2970840Z,8436.7,8455.4,8393.9,8409.3,13.095,119
2021-08-01T20:30:00.0000000Z,2021-08-01T20:45:00.0000000Z,2021-08-01T20:30:42.6862720Z,2021-08-01T20:44:11.0493580Z,8409.9,8409.9,8329.3,8355.6,7.271,78
2021-08-01T20:45:00.0000000Z,2021-08-01T21:00:00.0000000Z,2021-08-01T20:45:05.8206180Z,2021-08-01T20:59:44.8415610Z,8357.2,8396,8357.2,8380.8,1.609,40
2021-08-01T21:00:00.0000000Z,2021-08-01T21:15:00.0000000Z,2021-08-01T21:00:05.7902030Z,2021-08-01T21:14:41.6237980Z,8382.3,8382.3,8347,8378.2,2.173,40
2021-08-01T21:15:00.0000000Z,2021-08-01T21:30:00.0000000Z,2021-08-01T21:15:38.2873390Z,2021-08-01T21:28:32.2979350Z,8368.3,8372.2,8324.1,8361.5,1.853,21
2021-08-01T21:30:00.0000000Z,2021-08-01T21:45:00.0000000Z,2021-08-01T21:31:03.7086960Z,2021-08-01T21:43:50.2596610Z,8371.7,8399,8332.6,8336.3,1.163,20
2021-08-01T21:45:00.0000000Z,2021-08-01T22:00:00.0000000Z,2021-08-01T21:45:45.0845840Z,2021-08-01T21:59:53.8690870Z,8356.9,8364.3,8338.4,8353,4.421,49
2021-08-01T22:00:00.0000000Z,2021-08-01T22:15:00.0000000Z,2021-08-01T22:00:41.3856630Z,2021-08-01T22:14:44.5408070Z,8353.3,8401.7,8343.7,8387.6,4.782,40
2021-08-01T22:15:00.0000000Z,2021-08-01T22:30:00.0000000Z,2021-08-01T22:15:42.3449830Z,2021-08-01T22:29:43.9416250Z,8376.7,8376.7,8220.1,8225.3,172.537,394
2021-08-01T22:30:00.0000000Z,2021-08-01T22:45:00.0000000Z,2021-08-01T22:30:05.8918130Z,2021-08-01T22:44:56.5225400Z,8220.4,8220.4,8142.8,8166.2,54.495,282
2021-08-01T22:45:00.0000000Z,2021-08-01T23:00:00.0000000Z,2021-08-01T22:45:17.9020640Z,2021-08-01T22:59:48.6073620Z,8153.4,8198.9,8114.4,8156.4,23.37,126
2021-08-01T23:00:00.0000000Z,2021-08-01T23:15:00.0000000Z,2021-08-01T23:00:03.0151980Z,2021-08-01T23:14:45.2803070Z,8152,8210.1,8135.6,8163.8,13.748,79
2021-08-01T23:15:00.0000000Z,2021-08-01T23:30:00.0000000Z,2021-08-01T23:15:43.6191770Z,2021-08-01T23:29:59.7776080Z,8172.4,8186.2,7910.4,7956.9,64.794,274
2021-08-01T23:30:00.0000000Z,2021-08-01T23:45:00.0000000Z,2021-08-01T23:30:00.2837650Z,2021-08-01T23:44:39.6511660Z,7956.9,8020.3,7934.5,7969.9,13.553,119
2021-08-01T23:45:00.0000000Z,2021-08-02T00:00:00.0000000Z,2021-08-01T23:45:41.3774740Z,2021-08-01T23:59:59.8803630Z,7983.6,8088.5,7983,7984,30.175,253
2021-08-02T00:00:00.0000000Z,2021-08-02T00:15:00.0000000Z,2021-08-02T00:00:00.5731590Z,2021-08-02T00:14:44.9996300Z,7984,8070.5,7984,8058.4,41.555,267
2021-08-02T00:15:00.0000000Z,2021-08-02T00:30:00.0000000Z,2021-08-02T00:15:32.1119290Z,2021-08-02T00:29:53.7324860Z,8044,8069.1,7984.8,8008.2,37.71,163
2021-08-02T00:30:00.0000000Z,2021-08-02T00:45:00.0000000Z,2021-08-02T00:30:07.0445750Z,2021-08-02T00:44:44.2413920Z,8000.3,8000.3,7870.8,7897.2,25.876,111
